SIDO_NM,SGG_NM,ADMI_NM,FULL_NM,ADMI_CD,TT_str,SPOP_mid
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,00,29353.45797260274
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,01,29511.448630136987
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,02,29689.065808219177
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,03,29763.615671232878
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,04,29782.422273972606
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,05,29717.823698630138
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,06,29349.540383561645
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,07,28927.64693150685
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,08,27888.28394520548
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,09,26063.587479452053
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,10,24636.931452054796
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,11,23629.963917808218
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,12,22988.68964383562
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,13,22661.3318630137
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,14,22540.824575342464
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,15,22447.474684931505
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,16,22390.446493150685
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,17,22540.528931506848
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,18,22941.698383561645
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,19,23987.047424657536
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,20,25119.349945205482
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,21,26248.63690410959
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,22,27590.25287671233
서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,11680660,23,28399.236520547944
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,00,42165.69506849315
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,01,42306.73646575343
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,02,42490.3624109589
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,03,42568.12205479452
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,04,42576.938273972606
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,05,42545.0615890411
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,06,42175.20246575343
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,07,41453.64778082191
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,08,39150.444438356164
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,09,35828.05284931506
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,10,33824.95438356164
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,11,32503.537698630138
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,12,31665.73194520548
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,13,31228.484684931507
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,14,31029.88967123288
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,15,31131.106630136986
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,16,31493.417315068495
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,17,32063.587150684933
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,18,32961.52778082192
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,19,34765.61484931507
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,20,36445.10060273973
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,21,38142.16312328767
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,22,40024.000383561644
서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,11680670,23,41081.21539726027
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,00,17023.500493150685
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,01,17091.167068493152
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,02,17175.90490410959
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,03,17209.131671232877
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,04,17219.254520547947
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,05,17246.232904109587
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,06,17408.053369863013
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,07,17918.428657534245
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,08,18647.04342465753
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,09,18481.403479452056
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,10,18204.61709589041
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,11,17881.567150684932
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,12,17511.517369863013
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,13,17400.06794520548
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,14,17319.557369863014
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,15,17154.17616438356
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,16,16745.352520547945
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,17,16275.16098630137
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,18,15734.830794520549
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,19,15578.880493150684
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,20,15798.976219178083
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,21,16108.447671232878
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,22,16504.292054794518
서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,11680675,23,16715.380410958904
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,00,24877.996410958902
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,01,24967.292191780823
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,02,25080.52210958904
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,03,25132.742547945203
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,04,25143.09797260274
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,05,25107.05098630137
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,06,24948.287999999997
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,07,24891.19490410959
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,08,24332.225863013697
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,09,23770.419452054794
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,10,23380.784219178084
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,11,23126.987342465756
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,12,22957.548246575345
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,13,22699.932904109588
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,14,22534.722876712327
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,15,22608.931726027397
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,16,22679.185561643833
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,17,22707.09471232877
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,18,22920.95405479452
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,19,23078.03095890411
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,20,23266.382082191783
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,21,23635.858739726027
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,22,24190.67093150685
서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,11680690,23,24486.48402739726
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,00,27855.766
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,01,27369.314301369865
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,02,26974.68575342466
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,03,26674.823917808222
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,04,26500.668438356166
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,05,26648.927479452053
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,06,27372.05594520548
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,07,29126.212356164382
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,08,34135.72221917808
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,09,44439.44860273973
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,10,51176.491068493146
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,11,54065.55169863014
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,12,55144.488438356166
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,13,56335.611589041095
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,14,57306.09906849315
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,15,57260.46556164383
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,16,56417.46243835616
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,17,55016.91980821918
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,18,52162.28430136986
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,19,45773.63487671233
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,20,39906.554000000004
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,21,36477.472356164384
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,22,33545.26210958904
서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,11680521,23,30886.477315068496
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,00,25924.059123287672
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,01,25423.810794520545
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,02,24892.47109589041
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,03,24594.386712328767
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,04,24426.60356164384
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,05,24614.645205479454
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,06,25672.15879452055
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,07,28035.22873972603
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,08,35263.48410958904
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,09,47583.49517808219
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,10,55600.01835616438
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,11,59372.90210958904
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,12,61283.98849315069
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,13,62402.9901369863
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,14,62921.88271232877
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,15,62372.52545205479
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,16,60764.75216438356
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,17,58292.947424657534
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,18,53667.01531506849
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,19,44968.42720547945
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,20,38064.97463013699
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,21,33904.34301369863
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,22,30793.737123287672
서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,11680531,23,28528.78912328767
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,00,26755.54230136986
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,01,26724.272904109588
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,02,26719.74967123288
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,03,26700.090986301373
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,04,26733.266219178084
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,05,26868.322904109587
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,06,27146.296109589042
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,07,27905.48134246575
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,08,29719.31216438356
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,09,31099.63106849315
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,10,32071.90419178082
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,11,32728.60293150685
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,12,33090.16049315069
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,13,33777.47520547945
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,14,34406.405452054794
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,15,34955.52139726027
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,16,35361.011013698626
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,17,35536.39942465753
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,18,35054.203095890414
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,19,33627.80602739726
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,20,32441.476136986297
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,21,31704.671835616442
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,22,29919.424493150684
서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,11680600,23,27887.432
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,00,38961.27216438356
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,01,38846.114
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,02,38873.774328767126
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,03,38866.56178082192
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,04,38902.46336986301
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,05,39212.71621917808
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,06,40106.46391780822
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,07,42196.0345479452
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,08,48283.02547945206
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,09,56428.05936986302
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,10,60806.54789041096
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,11,62713.82923287672
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,12,63516.48668493151
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,13,64836.975917808224
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,14,65522.88219178082
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,15,65738.22273972603
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,16,64918.61205479452
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,17,63771.682383561645
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,18,59600.407123287674
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,19,52859.406904109586
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,20,48451.168328767126
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,21,46094.03991780822
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,22,43213.8338630137
서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,11680610,23,40524.00178082192
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,00,25562.62909589041
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,01,25057.717178082192
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,02,24585.745726027395
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,03,24308.899452054797
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,04,24170.402493150686
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,05,24188.3284109589
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,06,25010.297452054794
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,07,27992.517589041097
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,08,34865.16657534247
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,09,43108.115698630136
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,10,48750.48663013699
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,11,52032.31038356164
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,12,54585.520136986306
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,13,56988.04123287671
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,14,58134.639753424664
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,15,58575.894821917806
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,16,58583.2965479452
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,17,58436.689890410955
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,18,56275.60652054794
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,19,50811.51364383562
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,20,45641.95912328767
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,21,41326.94517808219
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,22,35377.26249315069
서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,11680630,23,29817.691643835613
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,00,23396.195123287675
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,01,23265.480383561644
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,02,23175.366602739727
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,03,23140.51515068493
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,04,23176.053616438356
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,05,23461.743315068496
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,06,24393.291643835615
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,07,26388.16808219178
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,08,30903.778246575344
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,09,36409.51701369863
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,10,38927.27720547945
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,11,39922.27073972603
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,12,40122.22753424658
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,13,40367.75306849315
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,14,40635.74235616438
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,15,40096.14624657534
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,16,38870.78643835617
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,17,37092.03578082192
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,18,34424.770219178085
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,19,30699.07189041096
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,20,28010.46794520548
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,21,26442.89597260274
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,22,25196.684301369864
서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,11680655,23,24262.86293150685
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,00,28730.929068493147
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,01,28828.548164383563
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,02,28726.78523287671
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,03,28690.30323287671
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,04,28753.3441369863
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,05,28900.79342465753
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,06,29460.521178082192
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,07,30375.402520547945
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,08,31600.566410958905
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,09,32626.619260273972
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,10,33223.486328767125
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,11,33487.785726027396
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,12,33630.89652054795
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,13,33699.29802739726
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,14,33498.864575342464
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,15,32936.39421917808
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,16,32180.23515068493
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,17,31323.34698630137
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,18,30341.935506849317
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,19,29118.009945205482
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,20,28388.128575342464
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,21,28206.559698630135
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,22,28440.47084931507
서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,11680656,23,28436.692794520546
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,00,16880.931506849316
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,01,16415.787205479453
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,02,16012.511232876712
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,03,15833.315068493152
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,04,15893.53093150685
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,05,16493.083534246576
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,06,18527.198
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,07,23208.65142465753
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,08,34367.96120547945
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,09,51758.17298630137
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,10,63376.42646575342
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,11,71236.18915068494
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,12,76754.83638356165
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,13,80302.27101369863
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,14,82358.45983561644
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,15,81765.33701369863
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,16,78721.68235616438
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,17,73113.08830136986
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,18,63720.136273972596
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,19,49955.26509589041
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,20,39344.19939726027
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,21,31177.368547945203
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,22,24399.84079452055
서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,11680580,23,19999.861890410957
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,00,32936.322712328765
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,01,32912.61849315069
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,02,32891.31416438356
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,03,32818.68578082192
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,04,32774.00087671233
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,05,32851.96764383562
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,06,33418.06271232877
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,07,34949.46293150685
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,08,38358.57994520548
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,09,44347.24402739726
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,10,47203.55904109589
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,11,48247.62726027397
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,12,48558.70391780822
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,13,48727.94961643835
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,14,48985.70347945205
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,15,48897.06832876713
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,16,48249.18087671233
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,17,46743.42791780822
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,18,43864.6141369863
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,19,38986.829917808216
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,20,36025.927945205476
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,21,34793.87682191781
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,22,34182.24882191781
서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,11680590,23,33521.27895890411
